"SRC_SYSTEM","SCENARIO","BUSINESS_DT","DT","PLANT_PRODUCT_ID","BP","PLAN","PPR","FORECAST","FACT"
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_01_1-_01-M],4193.21600,4671.49100,4471.62800,4668.43600,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_01_1-_01-M],4193.21600,4671.49100,4471.62800,4668.43600,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_01_1-_01-M],4193.21600,4671.49100,4471.62800,4668.43600,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_01_1-_01-P],13866.27100,14713.95100,14757.57300,,17030.60400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_01_1-_01-P],12774.19700,13568.15800,13579.92800,,16971.29300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_01_1-_01-P],14323.64800,15181.12500,15266.33000,,17202.25800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_01_1-_01-P],14073.71200,14921.67000,14993.41500,,17085.09300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_01_1-_01-P],12876.43300,13680.93100,13683.43400,,17483.26800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_01_1-_01-P],14369.81400,15227.90900,15318.13900,,17365.78000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_01_1-_01-P],12781.31000,13577.10100,13585.78700,,17572.95800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_01_1-_01-P],14350.44200,15210.46800,15300.53000,,17150.23600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_01_1-_01-P],14321.22100,15180.78400,15270.69200,,16434.14700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_01_1-_01-P],12719.84100,13513.59100,13523.09600,,17095.47800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_01_1-_01-P],12808.76400,13605.68300,13620.80400,,17200.43700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_01_1-_01-P],15336.43800,16238.32600,16377.77600,,17424.73400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_01_1-_01-P],14249.05000,15108.26200,15188.33800,,17132.55100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_01_1-_01-P],13007.01900,13827.68500,13819.10900,,16913.98900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_01_1-_01-P],14558.89400,15431.18400,15523.65400,,17112.66300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_01_1-_01-P],13019.17300,13827.30400,13849.12400,,17396.25900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_01_1-_01-P],14415.70800,15280.10700,15370.28400,,17534.32600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_01_1-_01-P],12896.78200,13699.09500,13716.89700,,17336.65200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_01_1-_01-P],13924.50000,14779.17500,14822.92300,,17760.93600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_01_1-_01-P],13018.72400,13831.80700,13843.60800,,17737.72200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_01_1-_01-P],15218.97300,16119.92200,16237.60600,,17744.26100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_01_1-_01-P],15043.13500,15941.51900,16049.77700,,18991.90400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_01_1-_01-P],14328.87900,15191.65500,15280.75600,,17090.88600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_01_1-_01-P],14192.01000,15048.19200,15134.59300,,17363.75100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_01_1-_01-P],13524.41200,14358.64100,14401.35900,,17341.57900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_01_1-_01-P],12755.73100,13555.28700,13568.61100,,15837.24700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_01_1-_01-P],13866.27100,14125.50300,14757.55500,14122.76200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_01_1-_01-P],13866.27100,15126.50000,14757.56100,15123.75900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_01_1-_01-P],13866.27100,15423.89800,14757.56100,15421.15700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_01_1-_01-P],13866.27000,15423.89800,14757.56100,15421.15700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_01_1-_01-P],13866.27000,15423.89800,14757.56100,15421.15700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_01_1],15240.91600,16162.41100,16211.42700,,15382.33000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_01_1],15240.91600,16162.41100,16211.42600,,15600.08800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_01_1],15240.91600,16162.41100,16211.42700,,15610.67700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_01_1],15240.91600,16162.41100,16211.42600,,15514.31300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_01_1],15240.91600,16162.41100,16211.42800,,15735.16800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_01_1],15240.91500,16162.41100,16211.42600,,15701.02300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_01_1],15240.91600,16162.41100,16211.42800,,15866.82000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_01_1],15240.91600,16162.41100,16211.42500,,15424.47200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_01_1],15240.91600,16162.41100,16211.40800,,14815.61500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_01_1],15240.91600,16162.41100,16211.40800,,15498.20800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_01_1],15240.91600,16162.41100,16211.40900,,15505.91500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_01_1],15240.91500,16162.41100,16211.40800,,15610.19900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_01_1],15240.91600,16162.41100,16211.40900,,15339.98700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_01_1],15240.91600,16162.41100,16211.38600,,15162.83300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_01_1],15240.91600,16162.41100,16211.38600,,15241.66600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_01_1],15240.91600,16162.41100,16211.38700,,15572.57600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_01_1],15240.91600,16162.41100,16211.38600,,15766.45800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_01_1],15240.91500,16162.41100,16211.38700,,15656.48700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_01_1],15240.91600,16162.41100,16211.38700,,15903.46100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_01_1],15240.91600,16162.41100,16211.38700,,15988.88800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_01_1],15240.91600,16162.41100,16211.38600,,16033.94700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_01_1],15240.91600,16162.41100,16211.38700,,15672.21900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_01_1],15240.91600,16162.41100,16211.38500,,15579.35300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_01_1],15240.91500,16162.41100,16211.40700,,15833.71000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_01_1],15240.91600,16162.41100,16211.40600,,15706.63600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_01_1],15240.91600,16162.41100,16211.40700,,14016.45000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_01_1],15240.91600,15513.41100,16211.40600,15512.69100,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_01_1],15240.91600,16617.41100,16211.41400,16616.69100,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_01_1],15240.91600,16945.41100,16211.41400,16944.69100,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_01_1],15240.91500,16945.41100,16211.41400,16944.69100,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_01_1],15240.91500,16945.41100,16211.41400,16944.69100,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_01_4-_01-V],71.48400,73.89000,75.87800,,69.73600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_01_4-_01-V],77.93400,80.55700,82.72500,,77.78500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_01_4-_01-V],74.20700,76.70400,78.76800,,74.59500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_01_4-_01-V],77.92100,80.54300,82.71000,,77.85100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_01_4-_01-V],73.45300,75.92500,77.96800,,74.72900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_01_4-_01-V],80.07100,82.76500,84.99300,,81.34500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_01_4-_01-V],86.24200,89.14400,91.54300,,88.11600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_01_4-_01-V],72.71300,75.16000,77.18200,,72.19700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_01_4-_01-V],79.13600,81.79800,84.00000,,67.11200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_01_4-_01-V],77.79500,80.41300,82.57700,,77.55100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_01_4-_01-V],81.14600,83.87600,86.13400,,80.60200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_01_4-_01-V],75.33800,77.87300,79.96800,,75.24800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_01_4-_01-V],74.65300,77.16600,79.24200,,73.71300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_01_4-_01-V],77.23600,79.83600,81.98400,,75.44900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_01_4-_01-V],77.61400,80.22500,82.38500,,76.54600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_01_4-_01-V],74.66800,77.18000,79.25700,,74.90600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_01_4-_01-V],77.55800,80.16700,82.32500,,78.99800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_01_4-_01-V],70.45100,72.82200,74.78200,,71.26400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_01_4-_01-V],78.82800,81.48100,83.67300,,81.11400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_01_4-_01-V],77.30600,79.90800,82.05800,,79.67200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_01_4-_01-V],73.66200,76.14100,78.19000,,75.46200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_01_4-_01-V],73.18800,75.65000,77.68700,,74.58900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_01_4-_01-V],80.50400,83.21300,85.45200,,84.02000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_01_4-_01-V],86.21500,89.11500,91.51400,,90.20200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_01_4-_01-V],77.79500,80.41300,82.57700,,79.52200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_01_4-_01-V],81.59300,84.33800,86.60800,,74.74600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_01_4-_01-V],71.48400,70.91900,75.87800,70.91900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_01_4-_01-V],71.48400,75.97200,75.87800,75.97200,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_01_4-_01-V],71.48400,77.47400,75.87800,77.47400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_01_4-_01-V],71.48400,77.47400,75.87800,77.47400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_01_4-_01-V],71.48400,77.47400,75.87800,77.47400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_02_1-_01-M],5110.97800,5337.44900,5292.82700,,4946.34300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_02_1-_01-M],6482.90900,6603.19000,6524.68600,,3936.68500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_02_1-_01-M],5839.76500,5992.31300,5914.95000,,3873.75100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_02_1-_01-M],6090.85000,6241.00100,6161.77100,,3997.51400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_02_1-_01-M],6268.74300,6388.33900,6311.26000,,3938.50500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_02_1-_01-M],6366.23600,6477.01200,6397.53400,,3903.72100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_02_1-_01-M],6350.21600,6452.49500,6371.93300,,3878.90100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_02_1-_01-M],6211.48100,6326.28300,6249.07900,,3822.52800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_02_1-_01-M],6302.69500,6409.07600,6329.71800,,3916.48100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_02_1-_01-M],6344.98800,6472.33600,6391.42500,,4839.34100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_02_1-_01-M],6281.02600,6389.40800,6310.50800,,3945.83900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_02_1-_01-M],6511.27100,6627.23300,6548.28800,,3999.80800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_02_1-_01-M],5815.30100,5960.08400,5881.82400,,4007.22100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_02_1-_01-M],6112.43800,6234.71900,6157.20000,,4190.31600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_02_1-_01-M],5805.54000,5951.43600,5873.78400,,4075.19700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_02_1-_01-M],6298.82100,6407.11400,6326.29400,,4126.98200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_02_1-_01-M],6398.27200,6523.83700,6446.12900,,3980.45500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_02_1-_01-M],6246.22700,6359.67200,6280.87500,,4030.75000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_02_1-_01-M],6089.25000,6214.65000,6135.43900,,4142.82700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_02_1-_01-M],6371.41300,6498.88100,6420.86900,,4012.74400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_02_1-_01-M],6194.76300,6311.61500,6231.56100,,4140.60800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_02_1-_01-M],6182.32600,6300.17900,6220.21300,,4172.04700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_02_1-_01-M],6010.05500,6143.66400,6068.81300,,3753.16300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_02_1-_01-M],6179.36200,6297.38300,6279.56700,,3960.19200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_02_1-_01-M],5887.49100,6027.91300,6018.02500,,4108.99700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_02_1-_01-M],6179.80000,6297.78100,6280.38300,,3925.10200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_02_1-_01-M],6320.17800,6437.00200,6371.08800,6355.51600,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_02_1-_01-M],6320.17800,5135.92900,4896.19800,5053.65400,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_02_1-_01-M],6320.17800,4935.28400,4896.19800,4853.00900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_02_1-_01-M],6320.17800,4935.28400,4896.19800,4853.00900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_02_1-_01-M],6320.17800,4935.28400,4896.19800,4853.00900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_02_1-_01-V],2190.42700,2275.55400,2257.64500,,2106.97700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_02_1-_01-V],2739.78000,2782.38400,2750.90700,,1693.76500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_02_1-_01-V],2513.55600,2565.89100,2533.43800,,1718.57500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_02_1-_01-V],2562.17900,2618.32600,2586.54400,,1718.31100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_02_1-_01-V],2705.48600,2743.06900,2710.72400,,1751.41300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_02_1-_01-V],2706.68800,2744.38400,2712.42200,,1683.93500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_02_1-_01-V],2692.89500,2727.02700,2694.68100,,1668.01300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_02_1-_01-V],2682.70400,2717.61700,2685.25700,,1692.51700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_02_1-_01-V],2674.45500,2710.12800,2678.18800,,1686.47800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_02_1-_01-V],2690.54500,2735.98400,2703.40700,,2059.94900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_02_1-_01-V],2662.69000,2699.44900,2667.75900,,1699.39800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_02_1-_01-V],2766.67700,2806.61600,2774.87800,,1725.12800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_02_1-_01-V],2449.73200,2503.11300,2471.68300,,1722.69200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_02_1-_01-V],2648.83500,2686.26700,2653.72900,,1859.49100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_02_1-_01-V],2493.42300,2542.85700,2510.33300,,1801.92400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_02_1-_01-V],2678.72000,2715.63600,2683.21600,,1774.10300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_02_1-_01-V],2770.95400,2810.19900,2777.61100,,1772.15400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_02_1-_01-V],2655.45800,2694.58100,2662.92500,,1738.19700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_02_1-_01-V],2573.94100,2619.31600,2587.53600,,1788.14800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_02_1-_01-V],2706.87300,2751.75600,2720.45700,,1726.76500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_02_1-_01-V],2630.75400,2671.58300,2639.47000,,1785.95000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_02_1-_01-V],2628.83400,2669.83100,2637.75600,,1803.40400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_02_1-_01-V],2610.77600,2653.34800,2621.65400,,1679.53100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_02_1-_01-V],2621.48700,2663.04600,2654.02000,,1709.46600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_02_1-_01-V],2480.45600,2532.81000,2529.46600,,1772.04800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_02_1-_01-V],2620.80400,2662.42600,2652.74700,,1691.41400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_02_1-_01-V],2674.63400,2715.71300,2688.38400,2679.46900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_02_1-_01-V],2674.63400,2193.80900,2098.47100,2157.30600,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_02_1-_01-V],2674.63400,2113.35900,2098.47100,2076.85500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_02_1-_01-V],2674.63400,2113.35900,2098.47100,2076.85500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_02_1-_01-V],2674.63400,2113.35900,2098.47100,2076.85500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_02_1],12713.05200,13512.29100,13399.02300,,13703.00500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_02_1],12713.05100,13512.29100,13399.02200,,13544.54800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_02_1],12713.05000,13512.29100,13399.02300,,13441.65600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_02_1],12713.05200,13512.29100,13399.02100,,13626.97500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_02_1],12713.05200,13512.29100,13399.05100,,13492.12600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_02_1],12713.04800,13512.29100,13399.04900,,13492.11900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_02_1],12713.05200,13512.29100,13399.05100,,13339.42600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_02_1],12713.05200,13512.29100,13399.04800,,13663.67300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_02_1],12713.05000,13512.29100,13399.00000,,13703.64500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_02_1],12713.05100,13512.29100,13399.00000,,13674.08000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_02_1],12713.05200,13512.29100,13398.99900,,13702.39600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_02_1],12713.04900,13512.29100,13399.00000,,13759.98800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_02_1],12713.05200,13512.29100,13398.99800,,13713.43200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_02_1],12713.05100,13512.29100,13399.01000,,13632.82100
